u,v,key,osmid,bridge,oneway,lanes,ref,highway,maxspeed,reversed,length,name,tunnel,junction,access,geometry
5237682368,4792502093,0,243526018,,False,,,tertiary,30,True,64.35,Avenida 25 de Abril,,,,"LINESTRING (-8.6477845 40.6369035, -8.6483277 40.6373097)"
5237682369,5237682368,0,38697266,,False,2,,residential,,False,8.019,Rua Doutor Manuel das Neves,,,,"LINESTRING (-8.6477137 40.6369516, -8.6477845 40.6369035)"
5237682369,7706878439,0,38697266,,False,2,,residential,,True,88.528,Rua Doutor Manuel das Neves,,,,"LINESTRING (-8.6477137 40.6369516, -8.646969 40.6375124)"
5237682370,1485602037,0,135257660,,False,2,,residential,,False,27.542,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6460769 40.6380957, -8.6460307 40.6378505)"
5237682370,5237682371,0,135257660,,False,2,,residential,,True,7.863,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6460769 40.6380957, -8.6460901 40.6381657)"
5237682371,5237682370,0,135257660,,False,2,,residential,,False,7.863,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6460901 40.6381657, -8.6460769 40.6380957)"
5237682371,5237682372,0,135257660,,False,2,,residential,,True,4.686,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6460901 40.6381657, -8.6460981 40.6382074)"
5237682372,5237682373,0,38697266,,False,2,,residential,,False,10.472,Rua Doutor Manuel das Neves,,,,"LINESTRING (-8.6460981 40.6382074, -8.6461612 40.6381263)"
5237682372,5237682371,0,135257660,,False,2,,residential,,False,4.686,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6460981 40.6382074, -8.6460901 40.6381657)"
5237682373,5237682374,0,38697266,,False,2,,residential,,False,32.849,Rua Doutor Manuel das Neves,,,,"LINESTRING (-8.6461612 40.6381263, -8.6464338 40.6379154)"
5237682373,5237682372,0,38697266,,False,2,,residential,,True,10.472,Rua Doutor Manuel das Neves,,,,"LINESTRING (-8.6461612 40.6381263, -8.6460981 40.6382074)"
5237682374,7706878439,0,38697266,,False,2,,residential,,False,63.62,Rua Doutor Manuel das Neves,,,,"LINESTRING (-8.6464338 40.6379154, -8.646969 40.6375124)"
5237682374,5237682373,0,38697266,,False,2,,residential,,True,32.849,Rua Doutor Manuel das Neves,,,,"LINESTRING (-8.6464338 40.6379154, -8.6461612 40.6381263)"
5237682375,4801882958,0,135257660,,False,2,,residential,,False,78.625,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6452731 40.6364524, -8.6444834 40.6360771)"
5237682375,5237682376,0,135257660,,False,2,,residential,,True,25.224,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6452731 40.6364524, -8.6455164 40.6365842)"
5237682376,5237682375,0,135257660,,False,2,,residential,,False,25.224,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6455164 40.6365842, -8.6452731 40.6364524)"
5237682376,5237682377,0,135257660,,False,2,,residential,,True,12.483,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6455164 40.6365842, -8.6456373 40.6366489)"
5237682377,5237682376,0,135257660,,False,2,,residential,,False,12.483,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6456373 40.6366489, -8.6455164 40.6365842)"
5237682377,4801882956,0,135257660,,False,2,,residential,,True,10.238,Rua Sebastião de Magalhães Lima,,,,"LINESTRING (-8.6456373 40.6366489, -8.645727 40.6367109)"
5237764353,701134642,0,541689217,,True,,,residential,,False,11.405,Rua Príncipe Perfeito,,,,"LINESTRING (-8.6514016 40.6390462, -8.6515044 40.6391128)"
5237764354,5237764355,0,135448688,,True,,,residential,,False,84.356,Rua Almeida Garrett,,,,"LINESTRING (-8.6482968 40.6386706, -8.6475755 40.6391959)"
5237764355,5237764356,0,135448688,,True,,,residential,,False,13.062,Rua Almeida Garrett,,,,"LINESTRING (-8.6475755 40.6391959, -8.6474601 40.6392742)"
5237764356,1232662997,0,131114432,,True,2,,residential,,False,14.724,Rua Jaime de Moniz,,,,"LINESTRING (-8.6474601 40.6392742, -8.6473372 40.6391802)"
5237764357,5237764356,0,131114432,,True,2,,residential,,False,14.922,Rua Jaime de Moniz,,,,"LINESTRING (-8.647585 40.6393692, -8.6474601 40.6392742)"
5237764358,5237764357,0,131114432,,True,2,,residential,,False,14.914,Rua Jaime de Moniz,,,,"LINESTRING (-8.6477099 40.6394641, -8.647585 40.6393692)"
5237764359,5237764358,0,131114432,,True,2,,residential,,False,32.269,Rua Jaime de Moniz,,,,"LINESTRING (-8.6480264 40.639627, -8.6477099 40.6394641)"
5237764360,5237764359,0,131114432,,True,2,,residential,,False,53.996,Rua Jaime de Moniz,,,,"LINESTRING (-8.6485937 40.6398517, -8.6480264 40.639627)"
5237764361,5237764360,0,131114432,,True,2,,residential,,False,11.654,Rua Jaime de Moniz,,,,"LINESTRING (-8.6487148 40.6399021, -8.6485937 40.6398517)"
5237764362,5237764361,0,131114432,,True,2,,residential,,False,3.647,Rua Jaime de Moniz,,,,"LINESTRING (-8.6487547 40.6399147, -8.6487148 40.6399021)"
5237764363,5237764362,0,131114432,,True,2,,residential,,False,4.123,Rua Jaime de Moniz,,,,"LINESTRING (-8.6488008 40.6399024, -8.6487547 40.6399147)"
5237764364,5237764363,0,131114432,,True,2,,residential,,False,18.732,Rua Jaime de Moniz,,,,"LINESTRING (-8.6489558 40.6397818, -8.6488008 40.6399024)"
5237764365,5237764364,0,131114432,,True,2,,residential,,False,46.977,Rua Jaime de Moniz,,,,"LINESTRING (-8.6493681 40.6394979, -8.6489558 40.6397818)"
5237764366,1427483716,0,129378667,,False,,,residential,,False,27.07,Rua Passos Manuel,,,,"LINESTRING (-8.6490156 40.6390506, -8.6487966 40.6388727)"
5237764366,1443502865,0,129378667,,False,,,residential,,True,49.434,Rua Passos Manuel,,,,"LINESTRING (-8.6490156 40.6390506, -8.649403 40.6393841)"
5237764366,1487627583,0,135448706,,False,,,residential,,True,43.12,Travessa Passos Manuel,,,,"LINESTRING (-8.6490156 40.6390506, -8.6486484 40.6393203)"
5237764367,1443502865,0,129378667,,False,,,residential,,False,7.063,Rua Passos Manuel,,,,"LINESTRING (-8.6494507 40.6394363, -8.649403 40.6393841)"
5237764367,5237764368,0,129378667,,False,,,residential,,True,14.409,Rua Passos Manuel,,,,"LINESTRING (-8.6494507 40.6394363, -8.6495572 40.6395376)"
5237764367,5237764365,0,131114432,,True,2,,residential,,False,9.772,Rua Jaime de Moniz,,,,"LINESTRING (-8.6494507 40.6394363, -8.6493681 40.6394979)"
5237764368,1427483782,0,42772834,,True,1,,tertiary,,False,43.509,Avenida 5 de Outubro,,,,"LINESTRING (-8.6495572 40.6395376, -8.6491576 40.6397849)"
5237764368,5237764367,0,129378667,,False,,,residential,,False,14.409,Rua Passos Manuel,,,,"LINESTRING (-8.6495572 40.6395376, -8.6494507 40.6394363)"
5237764377,3596763838,0,55808454,,True,,,residential,,False,10.095,Rua Belém do Pará,,,,"LINESTRING (-8.6546135 40.6407941, -8.6544944 40.6407855)"
5237764378,5237764379,0,541689219,,False,2,,secondary,,False,7.071,Rua do Clube dos Galitos,,,,"LINESTRING (-8.6556331 40.6410194, -8.6557141 40.6410031)"
5237764378,356803111,0,541689219,,False,2,,secondary,,True,12.66,Rua do Clube dos Galitos,,,,"LINESTRING (-8.6556331 40.6410194, -8.6554884 40.6410495)"
5237764379,5407623406,0,541689219,,False,2,,secondary,,False,27.222,Rua do Clube dos Galitos,,,,"LINESTRING (-8.6557141 40.6410031, -8.6559962 40.6408843)"
5237764379,5237764378,0,541689219,,False,2,,secondary,,True,7.071,Rua do Clube dos Galitos,,,,"LINESTRING (-8.6557141 40.6410031, -8.6556331 40.6410194)"
5237764380,356803111,0,700682684,,True,1,,residential,,False,6.264,Rua de José Rabumba,,,,"LINESTRING (-8.6554792 40.6409936, -8.6554884 40.6410495)"
5237764381,356803188,0,700682684,,True,1,,residential,,False,34.499,Rua de José Rabumba,,,,"LINESTRING (-8.6552995 40.6402538, -8.655373 40.640559)"
5237764382,5237764381,0,700682686,,True,1,,residential,,False,33.898,Rua de José Rabumba,,,,"LINESTRING (-8.6552342 40.639953, -8.6552995 40.6402538)"
5237764384,5237764385,0,172547680,,True,1,,residential,,False,25.969,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6573243 40.6395039, -8.6575263 40.6393277)"
5237764385,5237764389,0,172547680,,True,1,,residential,,False,5.124,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6575263 40.6393277, -8.6575661 40.6392929)"
5237764386,5237764409,0,255512454,,True,1,,residential,,False,52.49,Cais dos Moliceiros,,,,"LINESTRING (-8.6576324 40.6393112, -8.6580969 40.6396252)"
5237764387,5237764641,0,541689228,,False,2,,residential,,False,6.977,Cais dos Moliceiros,,,,"LINESTRING (-8.6571265 40.6389706, -8.6570664 40.6389275)"
5237764387,5237764388,0,541689228,,False,2,,residential,,True,51.515,Cais dos Moliceiros,,,,"LINESTRING (-8.6571265 40.6389706, -8.6575842 40.6392772)"
5237764388,5237764386,0,255512454,,True,1,,residential,,False,5.553,Cais dos Moliceiros,,,,"LINESTRING (-8.6575842 40.6392772, -8.6576324 40.6393112)"
5237764388,5237764387,0,541689228,,False,2,,residential,,False,51.515,Cais dos Moliceiros,,,,"LINESTRING (-8.6575842 40.6392772, -8.6571265 40.6389706)"
5237764389,5237764388,0,172547680,,True,1,,residential,,False,2.32,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6575661 40.6392929, -8.6575842 40.6392772)"
5237764390,3596763634,0,541689221,,True,1,,residential,,False,3.353,Rua Clemente de Melo de Sagres Freitas,,,,"LINESTRING (-8.6565342 40.6402045, -8.6565602 40.6401817)"
5237764391,5237764401,0,157720911,,True,1,,residential,,False,2.742,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6568432 40.6399792, -8.6568677 40.6399954)"
5237764392,1834409432,0,157720911,,True,1,,residential,,False,4.069,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.657331 40.6395538, -8.6572946 40.6395298)"
5237764394,5237764407,0,157720911,,True,1,,residential,,False,1.94,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6572758 40.6395173, -8.6572584 40.6395059)"
5237764395,1834409451,0,157720911,,True,1,,residential,,False,2.937,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.656788 40.6399428, -8.6568143 40.6399601)"
5237764397,5237764395,0,157720911,,True,1,,residential,,False,1.738,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6567725 40.6399325, -8.656788 40.6399428)"
5237764398,5237764397,0,157720911,,True,1,,residential,,False,26.279,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6565375 40.6397774, -8.6567725 40.6399325)"
5237764400,1834409452,0,157720911,,True,1,,residential,,False,2.432,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6570889 40.6401414, -8.6571106 40.6401558)"
5237764401,5237764400,0,157720911,,True,1,,residential,,False,24.737,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6568677 40.6399954, -8.6570889 40.6401414)"
5237764403,5237764404,0,157720911,,True,1,,residential,,False,25.135,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6575767 40.639716, -8.657352 40.6395676)"
5237764404,5237764392,0,157720911,,True,1,,residential,,False,2.344,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.657352 40.6395676, -8.657331 40.6395538)"
5237764407,5237764408,0,157720911,,True,1,,residential,,False,26.071,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6572584 40.6395059, -8.6570253 40.639352)"
5237764408,1834409430,0,157720911,,True,1,,residential,,False,2.203,Largo do Conselheiro Queiroz,,,,"LINESTRING (-8.6570253 40.639352, -8.6570056 40.639339)"
5237764409,1834409448,0,255512454,,True,1,,residential,,False,7.07,Cais dos Moliceiros,,,,"LINESTRING (-8.6580969 40.6396252, -8.6581291 40.6396839)"
5237764410,5237764412,0,541689242,,False,2,,residential,,False,8.712,Rua da Liberdade,,,,"LINESTRING (-8.6566459 40.6404647, -8.6566981 40.6405323)"
5237764410,5237764413,0,541689242,,False,2,,residential,,True,28.049,Rua da Liberdade,,,,"LINESTRING (-8.6566459 40.6404647, -8.6564753 40.6402482)"
5237764411,5237764412,0,541689233,,True,1,,residential,,False,3.564,Cais do Alboi,,,,"LINESTRING (-8.656731 40.6405122, -8.6566981 40.6405323)"
5237764412,5237764627,0,168733309,,True,1,,residential,,False,14.211,Rua do Clube dos Galitos,,,,"LINESTRING (-8.6566981 40.6405323, -8.6565657 40.6406113)"
5237764412,5237764624,0,541689231,,True,1,,residential,,False,7.772,Rua da Liberdade,,,,"LINESTRING (-8.6566981 40.6405323, -8.6566742 40.6405998)"
5237764412,5237764410,0,541689242,,False,2,,residential,,True,8.712,Rua da Liberdade,,,,"LINESTRING (-8.6566981 40.6405323, -8.6566459 40.6404647)"
5237764413,5237764390,0,172547682,,True,1,,residential,,False,6.951,Rua Clemente de Melo de Sagres Freitas,,,,"LINESTRING (-8.6564753 40.6402482, -8.6565342 40.6402045)"
5237764413,5237764410,0,541689242,,False,2,,residential,,False,28.049,Rua da Liberdade,,,,"LINESTRING (-8.6564753 40.6402482, -8.6566459 40.6404647)"
5237764415,5237764622,0,541689229,,True,1,,secondary,,False,12.603,Ponte da Dobadoura,,,,"LINESTRING (-8.6569037 40.6407173, -8.6567635 40.6406782)"
5237764416,5237764626,0,541689240,,True,1,,residential,,False,8.229,Rua da Liberdade,,,,"LINESTRING (-8.6566988 40.6406693, -8.6567504 40.6407321)"
5237764416,5237764417,0,541689241,,True,1,,secondary,,False,9.715,Ponte da Dobadoura,,,,"LINESTRING (-8.6566988 40.6406693, -8.6565849 40.6406565)"
5237764417,5237764628,0,541689241,,True,1,,secondary,,False,9.904,Ponte da Dobadoura,,,,"LINESTRING (-8.6565849 40.6406565, -8.6564678 40.6406626)"
5237764418,5407623406,0,541689219,,False,2,,secondary,,True,26.488,Rua do Clube dos Galitos,,,,"LINESTRING (-8.6562607 40.640756, -8.6559962 40.6408843)"
5237764418,356803090,0,541689232,,True,1,,secondary,,False,13.321,Rua do Clube dos Galitos,,,,"LINESTRING (-8.6562607 40.640756, -8.6564153 40.6407317)"
5237764419,5237764420,0,541689238,,True,1,,residential,,False,8.811,Rua da Liberdade,,,,"LINESTRING (-8.6567682 40.6406355, -8.6567365 40.64056)"
5237764420,5237764412,0,541689238,,True,1,,residential,,False,4.47,Rua da Liberdade,,,,"LINESTRING (-8.6567365 40.64056, -8.6566981 40.6405323)"
5237764621,5237764622,0,541689230,,True,1,,residential,,False,10.144,Rua da Liberdade,,,,"LINESTRING (-8.6566563 40.6407195, -8.6567635 40.6406782)"
5237764621,5237764626,0,541689236,,True,1,,secondary,,False,8.062,Ponte da Dobadoura,,,,"LINESTRING (-8.6566563 40.6407195, -8.6567504 40.6407321)"
5237764622,5237764419,0,541689238,,True,1,,residential,,False,4.765,Rua da Liberdade,,,,"LINESTRING (-8.6567635 40.6406782, -8.6567682 40.6406355)"
5237764622,5237764416,0,541689239,,True,1,,secondary,,False,5.548,Ponte da Dobadoura,,,,"LINESTRING (-8.6567635 40.6406782, -8.6566988 40.6406693)"
5237764624,5237764625,0,541689231,,True,1,,residential,,False,3.138,Rua da Liberdade,,,,"LINESTRING (-8.6566742 40.6405998, -8.6566788 40.6406278)"
5237764625,5237764416,0,541689231,,True,1,,residential,,False,4.913,Rua da Liberdade,,,,"LINESTRING (-8.6566788 40.6406278, -8.6566988 40.6406693)"
5237764626,356803099,0,541689236,,True,1,,secondary,,False,3.633,Ponte da Dobadoura,,,,"LINESTRING (-8.6567504 40.6407321, -8.6567916 40.6407416)"
5237764627,5237764628,0,168733309,,True,1,,residential,,False,10.039,Rua do Clube dos Galitos,,,,"LINESTRING (-8.6565657 40.6406113, -8.6564678 40.6406626)"
5237764628,5237764418,0,541689234,,True,1,,secondary,,False,20.328,Rua do Clube dos Galitos,,,,"LINESTRING (-8.6564678 40.6406626, -8.6562607 40.640756)"
5237764630,506348127,0,541689236,,True,1,,secondary,,False,7.199,Ponte da Dobadoura,,,,"LINESTRING (-8.656876 40.6407622, -8.6569604 40.6407717)"
5237764632,5237764621,0,541689235,,True,2,,secondary,,False,7.271,Ponte da Dobadoura,,,,"LINESTRING (-8.6565702 40.6407168, -8.6566563 40.6407195)"
5237764633,2742208926,0,135664624,,False,,,residential,,False,9.539,Cais do Paraíso,,,,"LINESTRING (-8.6573505 40.6408789, -8.6574232 40.6408132)"
5237764633,5237764634,0,135664624,,False,,,residential,,True,7.436,Cais do Paraíso,,,,"LINESTRING (-8.6573505 40.6408789, -8.6572911 40.6409283)"
5237764634,5237764633,0,135664624,,False,,,residential,,False,7.436,Cais do Paraíso,,,,"LINESTRING (-8.6572911 40.6409283, -8.6573505 40.6408789)"
5237764634,1489652444,0,135664624,,False,,,residential,,True,5.119,Cais do Paraíso,,,,"LINESTRING (-8.6572911 40.6409283, -8.6572502 40.6409623)"
5237764635,1580092286,0,144458732,,True,1,,secondary_link,,False,2.985,Rua do Alavário,,,,"LINESTRING (-8.6580878 40.6416407, -8.6580526 40.641638)"
5237764636,5237764635,0,144458732,,True,1,,secondary_link,,False,4.264,Rua do Alavário,,,,"LINESTRING (-8.6581382 40.6416379, -8.6580878 40.6416407)"
5237764637,5237764636,0,144458732,,True,1,,secondary_link,,False,3.673,Rua do Alavário,,,,"LINESTRING (-8.6581803 40.6416295, -8.6581382 40.6416379)"
5237764638,5237764637,0,144458732,,True,1,,secondary_link,,False,4.853,Rua do Alavário,,,,"LINESTRING (-8.6582346 40.6416151, -8.6581803 40.6416295)"
5237764639,5237764638,0,144458732,,True,1,,secondary_link,,False,5.698,Rua do Alavário,,,,"LINESTRING (-8.6582928 40.6415891, -8.6582346 40.6416151)"
5237764640,1489652443,0,135664624,,False,,,residential,,False,42.511,Cais do Paraíso,,,,"LINESTRING (-8.6579987 40.6402935, -8.6583302 40.6400056)"
5237764640,2742208926,0,135664624,,False,,,residential,,True,75.481,Cais do Paraíso,,,,"LINESTRING (-8.6579987 40.6402935, -8.6574232 40.6408132)"
5237764641,4801880724,0,541689228,,False,2,,residential,,False,5.597,Cais dos Moliceiros,,,,"LINESTRING (-8.6570664 40.6389275, -8.6570317 40.6388846)"
5237764641,5237764387,0,541689228,,False,2,,residential,,True,6.977,Cais dos Moliceiros,,,,"LINESTRING (-8.6570664 40.6389275, -8.6571265 40.6389706)"
5237764642,5237764644,0,255511888,,True,1,,residential,,False,64.836,Rua Magalhães Serrão,,,,"LINESTRING (-8.6569477 40.6389071, -8.6563641 40.6392864)"
5237764643,5243375209,0,172547674,,False,,,residential,,False,17.231,Rua Doutor Luís Brás Abreu,,,,"LINESTRING (-8.6561749 40.6394041, -8.6560857 40.6392647)"
5237764643,5237764645,0,541689243,,True,1,,residential,,False,27.669,Rua Magalhães Serrão,,,,"LINESTRING (-8.6561749 40.6394041, -8.6559347 40.6395735)"
5237764644,5237764643,0,255511888,,True,1,,residential,,False,20.643,Rua Magalhães Serrão,,,,"LINESTRING (-8.6563641 40.6392864, -8.6561749 40.6394041)"
5237764645,4801880723,0,172547684,,True,1,,residential,,False,8.636,Rua da Liberdade,,,,"LINESTRING (-8.6559347 40.6395735, -8.6559734 40.6396454)"
5237764645,349946476,0,255511889,,True,1,,residential,,False,45.057,Rua da Arrochela,,,,"LINESTRING (-8.6559347 40.6395735, -8.6555249 40.6398333)"
5237859985,5237859986,0,168731194,,False,,,residential,,False,50.181,Cais dos Santos Mártires,,,,"LINESTRING (-8.6572822 40.6388603, -8.6577343 40.6391535)"
5237859985,5237859988,0,168731194,,False,,,residential,,True,5.937,Cais dos Santos Mártires,,,,"LINESTRING (-8.6572822 40.6388603, -8.6572293 40.6388251)"
5237859986,5237859987,0,168731194,,False,,,residential,,False,53.085,Cais dos Santos Mártires,,,,"LINESTRING (-8.6577343 40.6391535, -8.6582007 40.6394739)"
5237859986,5237859985,0,168731194,,False,,,residential,,True,50.181,Cais dos Santos Mártires,,,,"LINESTRING (-8.6577343 40.6391535, -8.6572822 40.6388603)"
5237859987,349949425,0,168731194,,False,,,residential,,False,5.02,Cais dos Santos Mártires,,,,"LINESTRING (-8.6582007 40.6394739, -8.6582576 40.6394871)"
5237859987,5237859986,0,168731194,,False,,,residential,,True,53.085,Cais dos Santos Mártires,,,,"LINESTRING (-8.6582007 40.6394739, -8.6577343 40.6391535)"
5237859988,5237859985,0,168731194,,False,,,residential,,False,5.937,Cais dos Santos Mártires,,,,"LINESTRING (-8.6572293 40.6388251, -8.6572822 40.6388603)"
5237859988,1834409424,0,168731194,,False,,,residential,,True,4.998,Cais dos Santos Mártires,,,,"LINESTRING (-8.6572293 40.6388251, -8.6571881 40.6387928)"
5237859989,5237859990,0,255512453,,False,,,residential,,False,81.639,Rua Bento de Magalhães,,,,"LINESTRING (-8.6583422 40.6394648, -8.6588471 40.6388385)"
5237859989,349949425,0,255512453,,False,,,residential,,True,7.557,Rua Bento de Magalhães,,,,"LINESTRING (-8.6583422 40.6394648, -8.6582576 40.6394871)"
5237859990,1489638049,0,255512453,,False,,,residential,,False,7.11,Rua Bento de Magalhães,,,,"LINESTRING (-8.6588471 40.6388385, -8.6588814 40.6387801)"
5237859990,5237859989,0,255512453,,False,,,residential,,True,81.639,Rua Bento de Magalhães,,,,"LINESTRING (-8.6588471 40.6388385, -8.6583422 40.6394648)"
5237859992,1699747018,0,701029089,,False,,,residential,,False,18.429,Cais da Malhada,,,,"LINESTRING (-8.6584984 40.6385071, -8.6583428 40.6383908)"
5237859992,5243375324,0,701029089,,False,,,residential,,True,24.564,Cais da Malhada,,,,"LINESTRING (-8.6584984 40.6385071, -8.658715 40.6386547)"
5237859993,5243375324,0,168731193,,False,,,residential,,False,10.517,Cais da Malhada,,,,"LINESTRING (-8.6588075 40.6387181, -8.658715 40.6386547)"
5237859993,1489638049,0,168731193,,False,,,residential,,True,9.296,Cais da Malhada,,,,"LINESTRING (-8.6588075 40.6387181, -8.6588814 40.6387801)"
5237860013,5237860014,0,539599343,,False,2,EN 235,secondary,50,False,5.707,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.6579019 40.6375423, -8.6578528 40.637507)"
5237860013,385011810,0,539599343,,False,2,EN 235,secondary,50,True,9.48,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.6579019 40.6375423, -8.6579835 40.6376009)"
5237860014,5243375323,0,539599343,,False,2,EN 235,secondary,50,False,18.572,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.6578528 40.637507, -8.6576933 40.6373919)"
5237860014,5237860013,0,539599343,,False,2,EN 235,secondary,50,True,5.707,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.6578528 40.637507, -8.6579019 40.6375423)"
5237860015,5237866333,0,135663875,,False,,,residential,,True,9.338,Rua de Aquilino Ribeiro,,,,"LINESTRING (-8.6575869 40.6373152, -8.6575075 40.6373737)"
5237860015,5243375323,0,539599343,,False,2,EN 235,secondary,50,True,12.383,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.6575869 40.6373152, -8.6576933 40.6373919)"
5237860015,1699746992,0,815988679,,False,2,EN 235,secondary,50,False,76.035,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.6575869 40.6373152, -8.6569565 40.6368266)"
5237860016,5237860018,0,135663874,,True,1,,residential,,False,7.537,Rua Professor Egas Moniz,,,,"LINESTRING (-8.6573145 40.6375201, -8.6572521 40.6374716)"
5237860016,5237866333,0,135663875,,False,,,residential,,False,23.026,Rua de Aquilino Ribeiro,,,,"LINESTRING (-8.6573145 40.6375201, -8.6575075 40.6373737)"
5237860016,5237860017,0,135663875,,False,,,residential,,True,82.866,Rua de Aquilino Ribeiro,,,,"LINESTRING (-8.6573145 40.6375201, -8.6566208 40.6380476)"
5237860017,5237860016,0,135663875,,False,,,residential,,False,82.866,Rua de Aquilino Ribeiro,,,,"LINESTRING (-8.6566208 40.6380476, -8.6573145 40.6375201)"
5237860017,1489638036,0,255512455,,False,,,residential,,False,40.36,Rua de Manuel Mendes,,,,"LINESTRING (-8.6566208 40.6380476, -8.6569277 40.638326)"
5237860018,1699747008,0,135663874,,True,1,,residential,,False,65.326,Rua Professor Egas Moniz,,,,"LINESTRING (-8.6572521 40.6374716, -8.6567097 40.6370524)"
5237860019,5237860020,0,135663874,,True,1,,residential,,False,43.947,Rua Professor Egas Moniz,,,,"LINESTRING (-8.6566159 40.6369799, -8.6562502 40.6366985)"
5237860019,356803033,0,172550490,,False,2,,residential,,True,78.631,Rua de Jaime Cortesão,,,,"LINESTRING (-8.6566159 40.6369799, -8.655958 40.6374807)"
5237860020,3596981898,0,135663874,,True,1,,residential,,False,27.981,Rua Professor Egas Moniz,,,,"LINESTRING (-8.6562502 40.6366985, -8.6560182 40.6365187)"
5237866321,5237866322,0,815988679,,False,2,EN 235,secondary,50,False,19.639,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.656529 40.6364841, -8.6563659 40.6363581)"
5237866321,4792540524,0,815988679,,False,2,EN 235,secondary,50,True,4.714,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.656529 40.6364841, -8.6565682 40.6365143)"
5237866322,1598129974,0,146530803,,True,,,residential,,False,17.285,Bairro da Misericórdia,,,,"LINESTRING (-8.6563659 40.6363581, -8.6565109 40.6362483)"
5237866322,5237866323,0,815988679,,False,2,EN 235,secondary,50,False,21.126,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.6563659 40.6363581, -8.6561904 40.6362226)"
5237866322,5237866321,0,815988679,,False,2,EN 235,secondary,50,True,19.639,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.6563659 40.6363581, -8.656529 40.6364841)"
5237866323,5237866335,0,135663872,,False,2,,residential,,True,5.671,Rua de José de Azeredo Perdigão,,,,"LINESTRING (-8.6561904 40.6362226, -8.6561436 40.6362592)"
5237866323,1598129964,0,146530807,,True,,,residential,,False,17.142,Bairro da Misericórdia,,,,"LINESTRING (-8.6561904 40.6362226, -8.6563254 40.6361074)"
5237866323,385011812,0,815988679,,False,2,EN 235,secondary,50,False,26.595,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.6561904 40.6362226, -8.6559695 40.636052)"
5237866323,5237866322,0,815988679,,False,2,EN 235,secondary,50,True,21.126,Rua Calouste Gulbenkian,,,,"LINESTRING (-8.6561904 40.6362226, -8.6563659 40.6363581)"
5237866324,5237866335,0,135663872,,False,2,,residential,,False,5.663,Rua de José de Azeredo Perdigão,,,,"LINESTRING (-8.6560968 40.6362957, -8.6561436 40.6362592)"
5237866324,5237866325,0,135663872,,False,2,,residential,,True,22.031,Rua de José de Azeredo Perdigão,,,,"LINESTRING (-8.6560968 40.6362957, -8.655911 40.6364349)"
5237866325,5237866324,0,135663872,,False,2,,residential,,False,22.031,Rua de José de Azeredo Perdigão,,,,"LINESTRING (-8.655911 40.6364349, -8.6560968 40.6362957)"
5237866325,1489637990,0,135663872,,False,2,,residential,,True,66.852,Rua de José de Azeredo Perdigão,,,,"LINESTRING (-8.655911 40.6364349, -8.6553458 40.6368562)"
5237866333,5237860015,0,135663875,,False,,,residential,,False,9.338,Rua de Aquilino Ribeiro,,,,"LINESTRING (-8.6575075 40.6373737, -8.6575869 40.6373152)"
5237866333,5237860016,0,135663875,,False,,,residential,,True,23.026,Rua de Aquilino Ribeiro,,,,"LINESTRING (-8.6575075 40.6373737, -8.6573145 40.6375201)"
5237866334,5237866325,0,135663874,,True,1,,residential,,False,5.238,Rua Professor Egas Moniz,,,,"LINESTRING (-8.6559534 40.6364693, -8.655911 40.6364349)"
